id_film;url;type_film;multilingues;nationalite;titre;genre;duree;reprise;couleur;note_presse;note_spectateurs;age_acteur;date
203498;http://www.allocine.fr/film/fichefilm_gen_cfilm=203498.html;Long-métrage;TRUE;allemand;The Cut;Drame;138;FALSE;Couleur;2,1;3,7;33;14/01/2015
203502;http://www.allocine.fr/film/fichefilm_gen_cfilm=203502.html;Long-métrage;FALSE;allemand;Layla;Thriller;108;FALSE;Couleur;3,2;3,1;41,05145448;26/03/2014
203506;http://www.allocine.fr/film/fichefilm_gen_cfilm=203506.html;Long-métrage;TRUE;norvégien;Pioneer;Thriller;106;FALSE;Couleur;2,9;2,4;39;28/01/2015
203530;http://www.allocine.fr/film/fichefilm_gen_cfilm=203530.html;Long-métrage;FALSE;britannique;I, Superbiker;Documentaire;100;FALSE;Couleur;;;41,05145448;23/03/2012
203583;http://www.allocine.fr/film/fichefilm_gen_cfilm=203583.html;Long-métrage;FALSE;français;La Voie de l'ennemi;Drame;120;FALSE;Couleur;3,3;3,1;52;07/05/2014
203587;http://www.allocine.fr/film/fichefilm_gen_cfilm=203587.html;Long-métrage;FALSE;français;100% Cachemire;Comédie;98;FALSE;Couleur;1,8;2;48;11/12/2013
203595;http://www.allocine.fr/film/fichefilm_gen_cfilm=203595.html;Long-métrage;FALSE;français;Dark Touch;Epouvante-horreur;88;FALSE;Couleur;2,7;2,3;41,05145448;19/03/2014
203676;http://www.allocine.fr/film/fichefilm_gen_cfilm=203676.html;Long-métrage;FALSE;français;Disparaissez les ouvriers !;Documentaire;78;FALSE;Couleur;3,5;3,2;41,05145448;09/05/2012
203683;http://www.allocine.fr/film/fichefilm_gen_cfilm=203683.html;Long-métrage;FALSE;français;Chez Léon Coiffure;Documentaire;81;FALSE;Couleur;2,8;2,8;41,05145448;11/04/2012
203685;http://www.allocine.fr/film/fichefilm_gen_cfilm=203685.html;Long-métrage;FALSE;français;On est là !;Documentaire;110;FALSE;Couleur;3,1;2,9;41,05145448;16/05/2012
203717;http://www.allocine.fr/film/fichefilm_gen_cfilm=203717.html;Long-métrage;FALSE;britannique;Sunset Song;Drame;132;FALSE;Couleur;3,9;3;33;30/03/2016
203726;http://www.allocine.fr/film/fichefilm_gen_cfilm=203726.html;Long-métrage;FALSE;britannique;A very Englishman;Biopic;101;FALSE;Couleur et N&B;2,8;2,6;47;19/06/2013
203751;http://www.allocine.fr/film/fichefilm_gen_cfilm=203751.html;Long-métrage;FALSE;belge;Les Nouvelles aventures de Capelito;Animation;40;FALSE;Couleur;3;3,1;41,05145448;11/04/2012
203784;http://www.allocine.fr/film/fichefilm_gen_cfilm=203784.html;Long-métrage;FALSE;français;Je suis;Documentaire;96;FALSE;Couleur;3,9;3,7;41,05145448;11/04/2012
203813;http://www.allocine.fr/film/fichefilm_gen_cfilm=203813.html;Long-métrage;TRUE;français;Echangeriez-vous votre voiture contre deux Trabant ?;Documentaire;103;FALSE;Couleur;;;41,05145448;04/04/2012
203877;http://www.allocine.fr/film/fichefilm_gen_cfilm=203877.html;Long-métrage;FALSE;français;Universités, le Grand Soir;Documentaire;68;FALSE;Couleur;;;41,05145448;04/04/2012
203882;http://www.allocine.fr/film/fichefilm_gen_cfilm=203882.html;Long-métrage;FALSE;français;Réfutations I;Documentaire;;FALSE;Couleur;;;41,05145448;11/04/2012
203925;http://www.allocine.fr/film/fichefilm_gen_cfilm=203925.html;Long-métrage;TRUE;français;Un Château en Italie;Comédie dramatique;104;FALSE;Couleur;3,3;2,4;44;30/10/2013
203934;http://www.allocine.fr/film/fichefilm_gen_cfilm=203934.html;Long-métrage;FALSE;français;Les Mauvais jours finiront, 40 ans de justice en France;Documentaire;126;FALSE;Couleur;;;41,05145448;14/03/2012
203950;http://www.allocine.fr/film/fichefilm_gen_cfilm=203950.html;Long-métrage;FALSE;français;Le Grand Méchant Loup;Comédie;107;FALSE;Couleur;3,5;3;48;10/07/2013
203955;http://www.allocine.fr/film/fichefilm_gen_cfilm=203955.html;Long-métrage;FALSE;français;Renoir;Drame;112;FALSE;Couleur;3,4;3;87;02/01/2013
203981;http://www.allocine.fr/film/fichefilm_gen_cfilm=203981.html;Long-métrage;FALSE;français;Ombline;Drame;95;FALSE;Couleur;3,4;4;31;12/09/2012
203982;http://www.allocine.fr/film/fichefilm_gen_cfilm=203982.html;Long-métrage;FALSE;français;Pas son genre;Comédie;111;FALSE;Couleur;3,5;3,4;32;30/04/2014
204026;http://www.allocine.fr/film/fichefilm_gen_cfilm=204026.html;Long-métrage;FALSE;français;Bird People;Drame;127;FALSE;Couleur;3,7;2,9;42;04/06/2014
204027;http://www.allocine.fr/film/fichefilm_gen_cfilm=204027.html;Long-métrage;TRUE;français;Réalité;Comédie;95;FALSE;Couleur;3,6;3,5;56;18/02/2015
204030;http://www.allocine.fr/film/fichefilm_gen_cfilm=204030.html;Long-métrage;FALSE;français;Cosmodrama;Science fiction;112;FALSE;Couleur;2,6;3;70;29/06/2016
204033;http://www.allocine.fr/film/fichefilm_gen_cfilm=204033.html;Long-métrage;FALSE;français;Au-delà des collines;Drame;152;FALSE;Couleur;3,8;3,4;41,05145448;21/11/2012
204062;http://www.allocine.fr/film/fichefilm_gen_cfilm=204062.html;Long-métrage;FALSE;français;Suzanne;Drame;94;FALSE;Couleur;4,1;3,4;27;18/12/2013
204107;http://www.allocine.fr/film/fichefilm_gen_cfilm=204107.html;Long-métrage;FALSE;suédois;Un pigeon perché sur une branche philosophait sur l’existence;Comédie dramatique;100;FALSE;Couleur;3,2;2,7;41,05145448;29/04/2015
204137;http://www.allocine.fr/film/fichefilm_gen_cfilm=204137.html;Long-métrage;FALSE;britannique;Lore;Drame;108;FALSE;Couleur;2,9;3,9;41,05145448;20/02/2013
204140;http://www.allocine.fr/film/fichefilm_gen_cfilm=204140.html;Long-métrage;FALSE;français;Comme un homme;Drame;95;FALSE;Couleur;2,9;2,1;21;15/08/2012
204159;http://www.allocine.fr/film/fichefilm_gen_cfilm=204159.html;Long-métrage;FALSE;français;En Mai Fais Ce Qu'il Te Plaît;Drame;114;FALSE;Couleur;2,6;3,7;39;04/11/2015
204198;http://www.allocine.fr/film/fichefilm_gen_cfilm=204198.html;Long-métrage;FALSE;français;Le Passé;Drame;130;FALSE;Couleur;4,2;3,8;36;17/05/2013
204220;http://www.allocine.fr/film/fichefilm_gen_cfilm=204220.html;Long-métrage;FALSE;français;Crawl;Comédie dramatique;95;FALSE;Couleur;3,3;3,4;30;30/01/2013
204241;http://www.allocine.fr/film/fichefilm_gen_cfilm=204241.html;Long-métrage;TRUE;britannique;Berberian Sound Studio;Epouvante-horreur;92;FALSE;Couleur;3,5;2,3;46;03/04/2013
204249;http://www.allocine.fr/film/fichefilm_gen_cfilm=204249.html;Long-métrage;TRUE;français;Sotchi 255;Drame;115;FALSE;Couleur;3,3;2,8;41,05145448;21/03/2012
204250;http://www.allocine.fr/film/fichefilm_gen_cfilm=204250.html;Long-métrage;FALSE;français;Cheba Louisa;Comédie;95;FALSE;Couleur;2,4;3,3;36;08/05/2013
204251;http://www.allocine.fr/film/fichefilm_gen_cfilm=204251.html;Long-métrage;FALSE;français;Intersections;Thriller;105;FALSE;Couleur;1,3;2,4;47;30/01/2013
204252;http://www.allocine.fr/film/fichefilm_gen_cfilm=204252.html;Long-métrage;FALSE;français;Rude Boy Story;Documentaire;85;FALSE;Couleur;3,7;3,6;41,05145448;12/12/2012
204301;http://www.allocine.fr/film/fichefilm_gen_cfilm=204301.html;Long-métrage;FALSE;britannique;Mariage à l'anglaise;Comédie;97;FALSE;Couleur;3,3;2,5;33;10/04/2013
204367;http://www.allocine.fr/film/fichefilm_gen_cfilm=204367.html;Long-métrage;FALSE;espagnol;Carlitos, le but de ses rêves;Comédie;107;FALSE;Couleur;;3,2;41,05145448;22/08/2008
204377;http://www.allocine.fr/film/fichefilm_gen_cfilm=204377.html;Long-métrage;TRUE;français;Cours sans te retourner;Drame;107;FALSE;Couleur;2,9;3,3;41,05145448;24/12/2014
204385;http://www.allocine.fr/film/fichefilm_gen_cfilm=204385.html;Long-métrage;TRUE;allemand;Gold;Drame;100;FALSE;Couleur;3,1;3,2;38;24/07/2013
204482;http://www.allocine.fr/film/fichefilm_gen_cfilm=204482.html;Long-métrage;FALSE;norvégien;Back Home;Drame;109;FALSE;Couleur;3,2;3,5;62;09/12/2015
204518;http://www.allocine.fr/film/fichefilm_gen_cfilm=204518.html;Long-métrage;FALSE;français;Comment j'ai détesté les Maths;Documentaire;103;FALSE;Couleur;3,4;3,3;41,05145448;27/11/2013
204546;http://www.allocine.fr/film/fichefilm_gen_cfilm=204546.html;Long-métrage;TRUE;français;Le Jour attendra;Thriller;90;FALSE;Couleur;1,6;2,1;55;24/07/2013
204616;http://www.allocine.fr/film/fichefilm_gen_cfilm=204616.html;Long-métrage;TRUE;français;Anna;Drame;96;FALSE;Couleur;;;36;05/07/2017
204648;http://www.allocine.fr/film/fichefilm_gen_cfilm=204648.html;Long-métrage;FALSE;français;Bayiri, la patrie;Drame;90;FALSE;Couleur;;3,1;41,05145448;14/06/2017
204676;http://www.allocine.fr/film/fichefilm_gen_cfilm=204676.html;Long-métrage;TRUE;français;Tinghir-Jerusalem, les échos du Mellah;Documentaire;86;FALSE;Couleur;2,6;3,4;41,05145448;09/10/2013
204700;http://www.allocine.fr/film/fichefilm_gen_cfilm=204700.html;Long-métrage;TRUE;britannique;Mandela : Un long chemin vers la liberté;Biopic;139;FALSE;Couleur;3,3;4,2;41;18/12/2013
204750;http://www.allocine.fr/film/fichefilm_gen_cfilm=204750.html;Long-métrage;TRUE;français;Je fais feu de tout bois;Comédie;98;FALSE;Couleur;3;2,9;30;30/05/2012
204761;http://www.allocine.fr/film/fichefilm_gen_cfilm=204761.html;Long-métrage;FALSE;français;Une chanson pour ma mère;Comédie;95;FALSE;Couleur;1,9;2,2;53;27/03/2013
204771;http://www.allocine.fr/film/fichefilm_gen_cfilm=204771.html;Long-métrage;FALSE;français;Vandal;Drame;84;FALSE;Couleur;3,6;3,3;41,05145448;09/10/2013
204773;http://www.allocine.fr/film/fichefilm_gen_cfilm=204773.html;Long-métrage;TRUE;français;Alceste à bicyclette;Comédie;105;FALSE;Couleur;3,6;3,5;61;16/01/2013
204783;http://www.allocine.fr/film/fichefilm_gen_cfilm=204783.html;Long-métrage;FALSE;français;Les Gouffres;Drame;65;FALSE;Couleur;3,1;2;45;08/01/2014
204844;http://www.allocine.fr/film/fichefilm_gen_cfilm=204844.html;Long-métrage;TRUE;français;Des Étoiles;Drame;88;FALSE;Couleur;3,5;3,3;24;29/01/2014
204916;http://www.allocine.fr/film/fichefilm_gen_cfilm=204916.html;Long-métrage;TRUE;hongrois;Le Grand Cahier;Drame;109;FALSE;Couleur;3;3,6;41,05145448;19/03/2014
204927;http://www.allocine.fr/film/fichefilm_gen_cfilm=204927.html;Long-métrage;FALSE;français;Syngué Sabour - Pierre de patience;Drame;103;FALSE;Couleur;3,6;4,2;29;20/02/2013
205148;http://www.allocine.fr/film/fichefilm_gen_cfilm=205148.html;Long-métrage;FALSE;français;Les Lendemains;Drame;115;FALSE;Couleur;2,7;3,4;25;17/04/2013
205284;http://www.allocine.fr/film/fichefilm_gen_cfilm=205284.html;Long-métrage;FALSE;belge;Hot Hot Hot;Comédie dramatique;90;FALSE;Couleur;2,7;3,1;41,05145448;02/01/2013
205384;http://www.allocine.fr/film/fichefilm_gen_cfilm=205384.html;Long-métrage;FALSE;français;La Grande boucle;Comédie;98;FALSE;Couleur;2,4;3,1;44;12/06/2013
205577;http://www.allocine.fr/film/fichefilm_gen_cfilm=205577.html;Long-métrage;FALSE;français;La Cité Rose;Comédie dramatique;97;FALSE;Couleur;3,2;3,9;41,05145448;27/03/2013
205740;http://www.allocine.fr/film/fichefilm_gen_cfilm=205740.html;Long-métrage;FALSE;français;Tu honoreras ta mère et ta mère;Comédie;92;FALSE;Couleur;2,9;2,2;66;06/02/2013
205745;http://www.allocine.fr/film/fichefilm_gen_cfilm=205745.html;Long-métrage;FALSE;français;Bleu Pétrole;Documentaire;100;FALSE;Couleur;2,8;2,7;41,05145448;30/05/2012
205748;http://www.allocine.fr/film/fichefilm_gen_cfilm=205748.html;Long-métrage;FALSE;français;Gazelle;Biopic;112;FALSE;Couleur;1;3,6;25;26/03/2014
205758;http://www.allocine.fr/film/fichefilm_gen_cfilm=205758.html;Long-métrage;TRUE;britannique;Madame Bovary;Historique;119;FALSE;Couleur;2,6;2,8;26;04/11/2015
205767;http://www.allocine.fr/film/fichefilm_gen_cfilm=205767.html;Long-métrage;FALSE;britannique;La Dame en Noir 2 : L’Ange de la Mort;Epouvante-horreur;99;FALSE;Couleur;3;2,3;26;14/01/2015
205871;http://www.allocine.fr/film/fichefilm_gen_cfilm=205871.html;Long-métrage;FALSE;italien;Détenu en attente de jugement;Drame;102;FALSE;Couleur;;3,3;96;26/04/2017
205925;http://www.allocine.fr/film/fichefilm_gen_cfilm=205925.html;Long-métrage;FALSE;britannique;Le Petit Gruffalo;Animation;27;FALSE;Couleur;3,9;3,7;41,05145448;17/10/2012
205956;http://www.allocine.fr/film/fichefilm_gen_cfilm=205956.html;Long-métrage;TRUE;français;Eyjafjallajökull;Comédie;92;FALSE;Couleur;2,5;2,7;43;02/10/2013
205957;http://www.allocine.fr/film/fichefilm_gen_cfilm=205957.html;Long-métrage;FALSE;français;Les Rayures du zèbre;Comédie;80;FALSE;Couleur;3,3;2,3;49;05/02/2014
205972;http://www.allocine.fr/film/fichefilm_gen_cfilm=205972.html;Long-métrage;FALSE;français;Je me suis fait tout petit;Comédie;96;FALSE;Couleur;2,7;2,7;35;11/07/2012
205978;http://www.allocine.fr/film/fichefilm_gen_cfilm=205978.html;Long-métrage;FALSE;français;En Solitaire;Drame;101;FALSE;Couleur;3,2;3,6;58;06/11/2013
206065;http://www.allocine.fr/film/fichefilm_gen_cfilm=206065.html;Long-métrage;FALSE;britannique;God Help The Girl;Drame;112;FALSE;Couleur;3,1;3,3;25;03/12/2014
206103;http://www.allocine.fr/film/fichefilm_gen_cfilm=206103.html;Long-métrage;FALSE;britannique;Closed Circuit;Thriller;96;FALSE;Couleur;2,4;2,9;45;26/03/2014
206116;http://www.allocine.fr/film/fichefilm_gen_cfilm=206116.html;Long-métrage;FALSE;islandais;Survivre;Drame;96;FALSE;Couleur;3,4;3,4;40;24/04/2013
206128;http://www.allocine.fr/film/fichefilm_gen_cfilm=206128.html;Long-métrage;FALSE;français;Grand Central;Romance;94;FALSE;Couleur;3,9;2,8;32;28/08/2013
206160;http://www.allocine.fr/film/fichefilm_gen_cfilm=206160.html;Long-métrage;FALSE;allemand;Heavy Girls;Comédie;77;FALSE;Couleur;2,9;3;41,05145448;29/05/2013
206291;http://www.allocine.fr/film/fichefilm_gen_cfilm=206291.html;Long-métrage;FALSE;français;La Tendresse;Comédie dramatique;82;FALSE;Couleur;2,7;2,1;50;02/10/2013
206293;http://www.allocine.fr/film/fichefilm_gen_cfilm=206293.html;Long-métrage;FALSE;britannique;Ill Manors;Drame;126;FALSE;Couleur;3,3;3,7;30;03/04/2013
206393;http://www.allocine.fr/film/fichefilm_gen_cfilm=206393.html;Long-métrage;FALSE;britannique;The Land of hope;Drame;133;FALSE;Couleur;3,4;3,5;72;24/04/2013
206395;http://www.allocine.fr/film/fichefilm_gen_cfilm=206395.html;Long-métrage;TRUE;français;The Lebanese Rocket Society;Documentaire;93;FALSE;Couleur;3,5;3,5;41,05145448;01/05/2013
206418;http://www.allocine.fr/film/fichefilm_gen_cfilm=206418.html;Long-métrage;FALSE;français;Les Invisibles;Documentaire;115;FALSE;Couleur;4,1;3,9;41,05145448;28/11/2012
206428;http://www.allocine.fr/film/fichefilm_gen_cfilm=206428.html;Long-métrage;FALSE;français;Mystery;Thriller;102;FALSE;Couleur;3,3;3;30;20/03/2013
206432;http://www.allocine.fr/film/fichefilm_gen_cfilm=206432.html;Long-métrage;TRUE;danois;La Chasse;Drame;111;FALSE;Couleur;3,1;4,2;46;14/11/2012
206433;http://www.allocine.fr/film/fichefilm_gen_cfilm=206433.html;Long-métrage;FALSE;français;La Pirogue;Drame;87;FALSE;Couleur;3,5;3,6;41,05145448;17/10/2012
206477;http://www.allocine.fr/film/fichefilm_gen_cfilm=206477.html;Long-métrage;FALSE;français;Par les épines - Histoire de quatre printemps;Drame;95;FALSE;Couleur;1,9;3,2;41,05145448;10/10/2012
206578;http://www.allocine.fr/film/fichefilm_gen_cfilm=206578.html;Long-métrage;FALSE;italien;Annalisa;Drame;82;FALSE;Couleur;2,9;2,7;41,05145448;01/08/2012
206607;http://www.allocine.fr/film/fichefilm_gen_cfilm=206607.html;Long-métrage;FALSE;français;Stalingrad Lovers;Drame;82;FALSE;Couleur;3,1;3,1;41,05145448;29/01/2014
206608;http://www.allocine.fr/film/fichefilm_gen_cfilm=206608.html;Long-métrage;FALSE;français;Casa Nostra;Drame;90;FALSE;N&B;2,9;3,5;41,05145448;10/04/2013
206609;http://www.allocine.fr/film/fichefilm_gen_cfilm=206609.html;Long-métrage;TRUE;français;Noor;Drame;78;FALSE;Couleur;3,4;3,7;41,05145448;23/04/2014
206610;http://www.allocine.fr/film/fichefilm_gen_cfilm=206610.html;Long-métrage;FALSE;belge;La Tête la première;Comédie dramatique;89;FALSE;Couleur;2,8;2,6;28;17/04/2013
206611;http://www.allocine.fr/film/fichefilm_gen_cfilm=206611.html;Long-métrage;FALSE;français;Le Cinéma français se porte bien;Documentaire;80;FALSE;Couleur;;;41,05145448;22/01/2014
206612;http://www.allocine.fr/film/fichefilm_gen_cfilm=206612.html;Long-métrage;FALSE;français;Blanche Nuit;Comédie;87;FALSE;Couleur;2,5;3,5;28;10/04/2013
206624;http://www.allocine.fr/film/fichefilm_gen_cfilm=206624.html;Long-métrage;FALSE;français;Les Voisins de Dieu;Drame;94;FALSE;Couleur;3,1;3,6;34;27/03/2013
206627;http://www.allocine.fr/film/fichefilm_gen_cfilm=206627.html;Long-métrage;FALSE;espagnol;Ici et là-bas;Drame;110;FALSE;Couleur;3,6;3,2;41,05145448;13/02/2013
206675;http://www.allocine.fr/film/fichefilm_gen_cfilm=206675.html;Long-métrage;FALSE;français;Wrong Cops;Comédie;82;FALSE;Couleur;3;3,4;40;19/03/2014
206711;http://www.allocine.fr/film/fichefilm_gen_cfilm=206711.html;Long-métrage;FALSE;suédois;Ma soeur mon amour;Drame;107;TRUE;N&B;;3;75;07/05/2011
206715;http://www.allocine.fr/film/fichefilm_gen_cfilm=206715.html;Long-métrage;FALSE;français;Paradis Perdu;Drame;93;FALSE;Couleur;2,8;2,5;23;04/07/2012
206748;http://www.allocine.fr/film/fichefilm_gen_cfilm=206748.html;Long-métrage;TRUE;autrichien;Paradis : amour;Drame;120;FALSE;Couleur;3;3,2;41,05145448;09/01/2013
206812;http://www.allocine.fr/film/fichefilm_gen_cfilm=206812.html;Long-métrage;FALSE;français;Le temps de l'aventure;Comédie dramatique;105;FALSE;Couleur;3,8;3;48;10/04/2013
206892;http://www.allocine.fr/film/fichefilm_gen_cfilm=206892.html;Long-métrage;FALSE;britannique;007 Spectre;Action;150;FALSE;Couleur;3;3,5;47;11/11/2015
207002;http://www.allocine.fr/film/fichefilm_gen_cfilm=207002.html;Long-métrage;FALSE;britannique;Trashed;Documentaire;98;FALSE;Couleur;3,4;3,6;41,05145448;16/11/2016
207006;http://www.allocine.fr/film/fichefilm_gen_cfilm=207006.html;Long-métrage;FALSE;bosniaque;Djeca, Enfants de Sarajevo;Drame;90;FALSE;Couleur;3,4;2,7;41,05145448;20/03/2013
207033;http://www.allocine.fr/film/fichefilm_gen_cfilm=207033.html;Long-métrage;TRUE;espagnol;Tad l'explorateur : A la recherche de la Cité perdue;Animation;91;FALSE;Couleur;3;3,1;41,05145448;17/04/2013
207104;http://www.allocine.fr/film/fichefilm_gen_cfilm=207104.html;Long-métrage;FALSE;français;La Belle endormie;Drame;110;FALSE;Couleur;3,5;2,9;54;10/04/2013
207156;http://www.allocine.fr/film/fichefilm_gen_cfilm=207156.html;Long-métrage;TRUE;français;Bangkok Fighter;Action;80;FALSE;Couleur;3;2,9;29;13/06/2012
207178;http://www.allocine.fr/film/fichefilm_gen_cfilm=207178.html;Long-métrage;FALSE;français;Demi-soeur;Comédie;90;FALSE;Couleur;1,3;2,5;60;05/06/2013
207211;http://www.allocine.fr/film/fichefilm_gen_cfilm=207211.html;Long-métrage;FALSE;français;L'Air de rien;Comédie;90;FALSE;Couleur;3,6;3,4;41,05145448;07/11/2012
207243;http://www.allocine.fr/film/fichefilm_gen_cfilm=207243.html;Long-métrage;TRUE;français;Le Serment de Tobrouk;Documentaire;106;FALSE;Couleur;1,7;1,2;41,05145448;06/06/2012
207302;http://www.allocine.fr/film/fichefilm_gen_cfilm=207302.html;Long-métrage;FALSE;britannique;Un traître idéal;Thriller;108;FALSE;Couleur;2,7;2,8;45;15/06/2016
207387;http://www.allocine.fr/film/fichefilm_gen_cfilm=207387.html;Long-métrage;FALSE;français;Adieu au Langage;Drame;70;FALSE;Couleur;3,3;2,2;33;21/05/2014
207452;http://www.allocine.fr/film/fichefilm_gen_cfilm=207452.html;Long-métrage;FALSE;français;Hôtel du Paradis;Comédie dramatique;71;FALSE;Couleur;3;3;35;14/11/2012
207487;http://www.allocine.fr/film/fichefilm_gen_cfilm=207487.html;Long-métrage;FALSE;français;Paddington;Comédie;95;FALSE;Couleur;4;3,9;51;03/12/2014
207598;http://www.allocine.fr/film/fichefilm_gen_cfilm=207598.html;Long-métrage;FALSE;français;Dracula (Côté Diffusion);Comédie musicale;120;FALSE;Couleur;;3,5;41,05145448;18/07/2012
207623;http://www.allocine.fr/film/fichefilm_gen_cfilm=207623.html;Long-métrage;FALSE;français;Dark Places;Thriller;113;FALSE;Couleur;3;3,4;39;08/04/2015
207625;http://www.allocine.fr/film/fichefilm_gen_cfilm=207625.html;Long-métrage;FALSE;français;Aimer, boire et chanter;Comédie;108;FALSE;Couleur;3,7;2,1;64;26/03/2014
207652;http://www.allocine.fr/film/fichefilm_gen_cfilm=207652.html;Long-métrage;TRUE;français;Saint Laurent;Biopic;157;FALSE;Couleur;4;2,9;29;24/09/2014
207734;http://www.allocine.fr/film/fichefilm_gen_cfilm=207734.html;Long-métrage;FALSE;britannique;Carol;Drame;118;FALSE;Couleur;4;4,1;46;13/01/2016
207786;http://www.allocine.fr/film/fichefilm_gen_cfilm=207786.html;Long-métrage;FALSE;français;Pas très normales activités;Comédie;84;FALSE;Couleur;2,4;1,8;25;30/01/2013
207787;http://www.allocine.fr/film/fichefilm_gen_cfilm=207787.html;Long-métrage;FALSE;français;Salaud, on t'aime;Comédie dramatique;124;FALSE;Couleur;2,8;2,9;70;02/04/2014
207788;http://www.allocine.fr/film/fichefilm_gen_cfilm=207788.html;Long-métrage;FALSE;français;Le Crocodile du Botswanga;Comédie;90;FALSE;Couleur;3,4;2,5;35;19/02/2014
207819;http://www.allocine.fr/film/fichefilm_gen_cfilm=207819.html;Long-métrage;TRUE;finlandais;La Reine garçon;Historique;106;FALSE;Couleur;2,3;3,3;41,05145448;11/01/2017
207825;http://www.allocine.fr/film/fichefilm_gen_cfilm=207825.html;Long-métrage;TRUE;britannique;The Grand Budapest Hotel;Comédie;100;FALSE;Couleur;4,5;4,2;51;26/02/2014
207887;http://www.allocine.fr/film/fichefilm_gen_cfilm=207887.html;Long-métrage;FALSE;français;Le Pouvoir;Documentaire;100;FALSE;Couleur;3,4;2,3;41,05145448;15/05/2013
207967;http://www.allocine.fr/film/fichefilm_gen_cfilm=207967.html;Long-métrage;FALSE;français;Pour une femme;Drame;110;FALSE;Couleur;3,2;3,7;39;03/07/2013
208007;http://www.allocine.fr/film/fichefilm_gen_cfilm=208007.html;Long-métrage;FALSE;français;Jacky au Royaume des Filles;Comédie;94;FALSE;Couleur;2,7;2,3;20;29/01/2014
208038;http://www.allocine.fr/film/fichefilm_gen_cfilm=208038.html;Long-métrage;FALSE;français;À votre bon coeur Mesdames;Divers;80;FALSE;Couleur;;3,2;37;04/12/2013
208084;http://www.allocine.fr/film/fichefilm_gen_cfilm=208084.html;Long-métrage;FALSE;français;3 Days to Kill;Action;116;FALSE;Couleur;2;2,7;59;19/03/2014
208247;http://www.allocine.fr/film/fichefilm_gen_cfilm=208247.html;Long-métrage;FALSE;français;La Fille Publique;Drame;132;FALSE;Couleur;3;3,5;34;12/06/2013
208289;http://www.allocine.fr/film/fichefilm_gen_cfilm=208289.html;Long-métrage;FALSE;britannique;L'Esprit de 45;Documentaire;94;FALSE;N&B;3,7;3,7;41,05145448;08/05/2013
208295;http://www.allocine.fr/film/fichefilm_gen_cfilm=208295.html;Long-métrage;TRUE;français;Paradis : foi;Drame;115;FALSE;Couleur;3,2;3,2;44;24/04/2013
208312;http://www.allocine.fr/film/fichefilm_gen_cfilm=208312.html;Long-métrage;FALSE;français;A.L.F.;Drame;96;FALSE;Couleur et N&B;1,8;3,9;29;07/11/2012
208324;http://www.allocine.fr/film/fichefilm_gen_cfilm=208324.html;Long-métrage;FALSE;français;Notre-Dame-des-Landes, au cœur de la lutte;Documentaire;70;FALSE;Couleur;;;41,05145448;29/03/2012
208328;http://www.allocine.fr/film/fichefilm_gen_cfilm=208328.html;Long-métrage;FALSE;espagnol;L'Homme aux mille visages;Policier;123;FALSE;Couleur;3,4;3,6;52;12/04/2017
208367;http://www.allocine.fr/film/fichefilm_gen_cfilm=208367.html;Long-métrage;FALSE;français;Le Dernier Diamant;Drame;109;FALSE;Couleur;3,1;3;49;30/04/2014
208438;http://www.allocine.fr/film/fichefilm_gen_cfilm=208438.html;Long-métrage;TRUE;français;Duo d'escrocs;Comédie;95;FALSE;Couleur;3;2,3;55;02/07/2014
208449;http://www.allocine.fr/film/fichefilm_gen_cfilm=208449.html;Long-métrage;FALSE;français;Sous le figuier;Comédie;92;FALSE;Couleur;2,5;2,7;98;20/03/2013
208450;http://www.allocine.fr/film/fichefilm_gen_cfilm=208450.html;Long-métrage;TRUE;français;Mademoiselle C.;Documentaire;93;FALSE;Couleur;1,9;2,6;41,05145448;16/10/2013
208451;http://www.allocine.fr/film/fichefilm_gen_cfilm=208451.html;Long-métrage;TRUE;français;Kidon;Comédie;100;FALSE;Couleur;2;1,9;39;14/05/2014
208551;http://www.allocine.fr/film/fichefilm_gen_cfilm=208551.html;Long-métrage;FALSE;français;Landes;Drame;95;FALSE;Couleur;3,3;3;38;31/07/2013
208568;http://www.allocine.fr/film/fichefilm_gen_cfilm=208568.html;Long-métrage;TRUE;français;Zaytoun;Drame;110;FALSE;Couleur;2,5;3,7;39;27/02/2013
208613;http://www.allocine.fr/film/fichefilm_gen_cfilm=208613.html;Long-métrage;FALSE;français;Pup;Animation;83;FALSE;Couleur;2,3;2,7;41,05145448;17/04/2013
208620;http://www.allocine.fr/film/fichefilm_gen_cfilm=208620.html;Long-métrage;FALSE;français;Operación E;Drame;109;FALSE;Couleur;2,9;3,5;41;28/11/2012
208621;http://www.allocine.fr/film/fichefilm_gen_cfilm=208621.html;Long-métrage;FALSE;français;Queen of Montreuil;Comédie;87;FALSE;Couleur;3,8;3,3;37;20/03/2013
208626;http://www.allocine.fr/film/fichefilm_gen_cfilm=208626.html;Long-métrage;TRUE;français;Belle et Sébastien;Aventure;104;FALSE;Couleur;2,8;4,1;41,05145448;18/12/2013
208700;http://www.allocine.fr/film/fichefilm_gen_cfilm=208700.html;Long-métrage;FALSE;français;Madame Solario;Drame;93;FALSE;Couleur;3,3;1,8;30;22/08/2012
208743;http://www.allocine.fr/film/fichefilm_gen_cfilm=208743.html;Long-métrage;FALSE;français;La Marche;Drame;120;FALSE;Couleur;3,4;2,6;50;27/11/2013
